SKU,OfferTermCode,RateCode,TermType,PriceDescription,EffectiveDate,StartingRange,EndingRange,Unit,PricePerUnit,Currency,LeaseContractLength,PurchaseOption,OfferingClass,Product Family,serviceCode,Location,Location Type,Instance Type,Current Generation,Instance Family,vCPU,Physical Processor,Clock Speed,Memory,Storage,Network Performance,Processor Architecture,Storage Media,Volume Type,Max Volume Size,Max IOPS/volume,Max IOPS Burst Performance,Max throughput/volume,Provisioned,Tenancy,EBS Optimized,Operating System,License Model,Group,Group Description,Transfer Type,From Location,From Location Type,To Location,To Location Type,usageType,operation,CapacityStatus,Dedicated EBS Throughput,ECU,Elastic GPU Type,Enhanced Networking Supported,GPU,GPU Memory,Instance,Instance Capacity - 10xlarge,Instance Capacity - 2xlarge,Instance Capacity - 32xlarge,Instance Capacity - 4xlarge,Instance Capacity - 8xlarge,Instance Capacity - 9xlarge,Instance Capacity - large,Instance Capacity - medium,Instance Capacity - xlarge,Intel AVX Available,Intel AVX2 Available,Intel Turbo Available,Normalization Size Factor,Physical Cores,Pre Installed S/W,Processor Features,serviceName
57XGZG7W7W67682J,JRTCKXETXF,57XGZG7W7W67682J.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.17 per Dedicated RHEL m4.large Instance Hour,01/08/2018,0,Inf,Hrs,0.17,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,m4.large,Yes,General purpose,2,Intel Xeon E5-2676 v3 (Haswell),2.4 GHz,8 GiB,EBS only,Moderate,64-bit,,,,,,,,Dedicated,,RHEL,No License required,,,,,,,,DedicatedUsage:m4.large,RunInstances:0010,Used,450 Mbps,6.5,,Yes,,,,,,,,,,,,,,,,4,,NA,Intel AVX; Intel AVX2; Intel Turbo,Amazon Elastic Compute Cloud
ZTRYHCJDHUC65SBA,JRTCKXETXF,ZTRYHCJDHUC65SBA.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.202 per Dedicated Windows m4.large Instance Hour,01/08/2018,0,Inf,Hrs,0.202,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,m4.large,Yes,General purpose,2,Intel Xeon E5-2676 v3 (Haswell),2.4 GHz,8 GiB,EBS only,Moderate,64-bit,,,,,,,,Dedicated,,Windows,No License required,,,,,,,,DedicatedUsage:m4.large,RunInstances:0002,Used,450 Mbps,6.5,,Yes,,,,,,,,,,,,,,,,4,,NA,Intel AVX; Intel AVX2; Intel Turbo,Amazon Elastic Compute Cloud
TB8JSDKA7MEGTRXV,JRTCKXETXF,TB8JSDKA7MEGTRXV.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.11 per Dedicated Linux m4.large Instance Hour,01/08/2018,0,Inf,Hrs,0.11,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,m4.large,Yes,General purpose,2,Intel Xeon E5-2676 v3 (Haswell),2.4 GHz,8 GiB,EBS only,Moderate,64-bit,,,,,,,,Dedicated,,Linux,No License required,,,,,,,,DedicatedUsage:m4.large,RunInstances,Used,450 Mbps,6.5,,Yes,,,,,,,,,,,,,,,,4,,NA,Intel AVX; Intel AVX2; Intel Turbo,Amazon Elastic Compute Cloud
Z684JBY4N78FZQ8Q,JRTCKXETXF,Z684JBY4N78FZQ8Q.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.21 per Dedicated SUSE m4.large Instance Hour,01/08/2018,0,Inf,Hrs,0.21,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,m4.large,Yes,General purpose,2,Intel Xeon E5-2676 v3 (Haswell),2.4 GHz,8 GiB,EBS only,Moderate,64-bit,,,,,,,,Dedicated,,SUSE,No License required,,,,,,,,DedicatedUsage:m4.large,RunInstances:000g,Used,450 Mbps,6.5,,Yes,,,,,,,,,,,,,,,,4,,NA,Intel AVX; Intel AVX2; Intel Turbo,Amazon Elastic Compute Cloud
Z78M4CHWU3KRBC2H,JRTCKXETXF,Z78M4CHWU3KRBC2H.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.28 per Dedicated RHEL m4.xlarge Instance Hour,01/08/2018,0,Inf,Hrs,0.28,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,m4.xlarge,Yes,General purpose,4,Intel Xeon E5-2676 v3 (Haswell),2.4  GHz,16 GiB,EBS only,High,64-bit,,,,,,,,Dedicated,,RHEL,No License required,,,,,,,,DedicatedUsage:m4.xlarge,RunInstances:0010,Used,750 Mbps,13,,Yes,,,,,,,,,,,,,,,,8,,NA,Intel AVX; Intel AVX2; Intel Turbo,Amazon Elastic Compute Cloud
URQPKMKKWVYXRDR3,JRTCKXETXF,URQPKMKKWVYXRDR3.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.32 per Dedicated SUSE m4.xlarge Instance Hour,01/08/2018,0,Inf,Hrs,0.32,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,m4.xlarge,Yes,General purpose,4,Intel Xeon E5-2676 v3 (Haswell),2.4  GHz,16 GiB,EBS only,High,64-bit,,,,,,,,Dedicated,,SUSE,No License required,,,,,,,,DedicatedUsage:m4.xlarge,RunInstances:000g,Used,750 Mbps,13,,Yes,,,,,,,,,,,,,,,,8,,NA,Intel AVX; Intel AVX2; Intel Turbo,Amazon Elastic Compute Cloud
Y44NT84DJSFFW437,JRTCKXETXF,Y44NT84DJSFFW437.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.404 per Dedicated Windows m4.xlarge Instance Hour,01/08/2018,0,Inf,Hrs,0.404,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,m4.xlarge,Yes,General purpose,4,Intel Xeon E5-2676 v3 (Haswell),2.4  GHz,16 GiB,EBS only,High,64-bit,,,,,,,,Dedicated,,Windows,No License required,,,,,,,,DedicatedUsage:m4.xlarge,RunInstances:0002,Used,750 Mbps,13,,Yes,,,,,,,,,,,,,,,,8,,NA,Intel AVX; Intel AVX2; Intel Turbo,Amazon Elastic Compute Cloud
XTNCFY9Y77D7WC9Y,JRTCKXETXF,XTNCFY9Y77D7WC9Y.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.22 per Dedicated Linux m4.xlarge Instance Hour,01/08/2018,0,Inf,Hrs,0.22,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,m4.xlarge,Yes,General purpose,4,Intel Xeon E5-2676 v3 (Haswell),2.4  GHz,16 GiB,EBS only,High,64-bit,,,,,,,,Dedicated,,Linux,No License required,,,,,,,,DedicatedUsage:m4.xlarge,RunInstances,Used,750 Mbps,13,,Yes,,,,,,,,,,,,,,,,8,,NA,Intel AVX; Intel AVX2; Intel Turbo,Amazon Elastic Compute Cloud
GZ3P8FZEPD4ZFCT9,JRTCKXETXF,GZ3P8FZEPD4ZFCT9.JRTCKXETXF.6YS6EN2CT7,OnDemand,$2.444 per Dedicated Linux m5.12xlarge Instance Hour,01/08/2018,0,Inf,Hrs,2.444,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,m5.12xlarge,Yes,General purpose,48,Intel Xeon Platinum 8175,2.5 GHz,192 GiB,EBS only,10 Gigabit,64-bit,,,,,,,,Dedicated,,Linux,No License required,,,,,,,,DedicatedUsage:m5.12xlarge,RunInstances,Used,6000 Mbps,173,,Yes,,,,,,,,,,,,,,,,96,,NA,"Intel AVX, Intel AVX2, Intel AVX512, Intel Turbo",Amazon Elastic Compute Cloud
DYP8RCR2H68CDFDC,JRTCKXETXF,DYP8RCR2H68CDFDC.JRTCKXETXF.6YS6EN2CT7,OnDemand,$2.544 per Dedicated SUSE m5.12xlarge Instance Hour,01/08/2018,0,Inf,Hrs,2.544,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,m5.12xlarge,Yes,General purpose,48,Intel Xeon Platinum 8175,2.5 GHz,192 GiB,EBS only,10 Gigabit,64-bit,,,,,,,,Dedicated,,SUSE,No License required,,,,,,,,DedicatedUsage:m5.12xlarge,RunInstances:000g,Used,6000 Mbps,173,,Yes,,,,,,,,,,,,,,,,96,,NA,"Intel AVX, Intel AVX2, Intel AVX512, Intel Turbo",Amazon Elastic Compute Cloud
D3476ES3MWPQHTTS,JRTCKXETXF,D3476ES3MWPQHTTS.JRTCKXETXF.6YS6EN2CT7,OnDemand,$2.574 per Dedicated RHEL m5.12xlarge Instance Hour,01/08/2018,0,Inf,Hrs,2.574,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,m5.12xlarge,Yes,General purpose,48,Intel Xeon Platinum 8175,2.5 GHz,192 GiB,EBS only,10 Gigabit,64-bit,,,,,,,,Dedicated,,RHEL,No License required,,,,,,,,DedicatedUsage:m5.12xlarge,RunInstances:0010,Used,6000 Mbps,173,,Yes,,,,,,,,,,,,,,,,96,,NA,"Intel AVX, Intel AVX2, Intel AVX512, Intel Turbo",Amazon Elastic Compute Cloud
2GE4X3DZPTU9HB2Y,JRTCKXETXF,2GE4X3DZPTU9HB2Y.JRTCKXETXF.6YS6EN2CT7,OnDemand,$4.652 per Dedicated Windows m5.12xlarge Instance Hour,01/08/2018,0,Inf,Hrs,4.652,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,m5.12xlarge,Yes,General purpose,48,Intel Xeon Platinum 8175,2.5 GHz,192 GiB,EBS only,10 Gigabit,64-bit,,,,,,,,Dedicated,,Windows,No License required,,,,,,,,DedicatedUsage:m5.12xlarge,RunInstances:0002,Used,6000 Mbps,173,,Yes,,,,,,,,,,,,,,,,96,,NA,"Intel AVX, Intel AVX2, Intel AVX512, Intel Turbo",Amazon Elastic Compute Cloud
KAAE9NKPEV3DQPD3,JRTCKXETXF,KAAE9NKPEV3DQPD3.JRTCKXETXF.6YS6EN2CT7,OnDemand,$9.024 per Dedicated Windows m5.24xlarge Instance Hour,01/08/2018,0,Inf,Hrs,9.024,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,m5.24xlarge,Yes,General purpose,96,Intel Xeon Platinum 8175,2.5 GHz,384 GiB,EBS only,25 Gigabit,64-bit,,,,,,,,Dedicated,,Windows,No License required,,,,,,,,DedicatedUsage:m5.24xlarge,RunInstances:0002,Used,12000 Mbps,345,,Yes,,,,,,,,,,,,,,,,192,,NA,"Intel AVX, Intel AVX2, Intel AVX512, Intel Turbo",Amazon Elastic Compute Cloud
73RZ2X37UURM6RDM,JRTCKXETXF,73RZ2X37UURM6RDM.JRTCKXETXF.6YS6EN2CT7,OnDemand,$4.608 per Dedicated Linux m5.24xlarge Instance Hour,01/08/2018,0,Inf,Hrs,4.608,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,m5.24xlarge,Yes,General purpose,96,Intel Xeon Platinum 8175,2.5 GHz,384 GiB,EBS only,25 Gigabit,64-bit,,,,,,,,Dedicated,,Linux,No License required,,,,,,,,DedicatedUsage:m5.24xlarge,RunInstances,Used,12000 Mbps,345,,Yes,,,,,,,,,,,,,,,,192,,NA,"Intel AVX, Intel AVX2, Intel AVX512, Intel Turbo",Amazon Elastic Compute Cloud
U967WVKTVJVEMGKT,JRTCKXETXF,U967WVKTVJVEMGKT.JRTCKXETXF.6YS6EN2CT7,OnDemand,$4.738 per Dedicated RHEL m5.24xlarge Instance Hour,01/08/2018,0,Inf,Hrs,4.738,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,m5.24xlarge,Yes,General purpose,96,Intel Xeon Platinum 8175,2.5 GHz,384 GiB,EBS only,25 Gigabit,64-bit,,,,,,,,Dedicated,,RHEL,No License required,,,,,,,,DedicatedUsage:m5.24xlarge,RunInstances:0010,Used,12000 Mbps,345,,Yes,,,,,,,,,,,,,,,,192,,NA,"Intel AVX, Intel AVX2, Intel AVX512, Intel Turbo",Amazon Elastic Compute Cloud
9PNC63CS2XMUTG5G,JRTCKXETXF,9PNC63CS2XMUTG5G.JRTCKXETXF.6YS6EN2CT7,OnDemand,$4.708 per Dedicated SUSE m5.24xlarge Instance Hour,01/08/2018,0,Inf,Hrs,4.708,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,m5.24xlarge,Yes,General purpose,96,Intel Xeon Platinum 8175,2.5 GHz,384 GiB,EBS only,25 Gigabit,64-bit,,,,,,,,Dedicated,,SUSE,No License required,,,,,,,,DedicatedUsage:m5.24xlarge,RunInstances:000g,Used,12000 Mbps,345,,Yes,,,,,,,,,,,,,,,,192,,NA,"Intel AVX, Intel AVX2, Intel AVX512, Intel Turbo",Amazon Elastic Compute Cloud
3MPFHD9JSPMNJBDJ,JRTCKXETXF,3MPFHD9JSPMNJBDJ.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.407 per Dedicated Linux m5.2xlarge Instance Hour,01/08/2018,0,Inf,Hrs,0.407,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,m5.2xlarge,Yes,General purpose,8,Intel Xeon Platinum 8175,2.5 GHz,32 GiB,EBS only,Up to 10 Gigabit,64-bit,,,,,,,,Dedicated,,Linux,No License required,,,,,,,,DedicatedUsage:m5.2xlarge,RunInstances,Used,Upto 2120 Mbps,31,,Yes,,,,,,,,,,,,,,,,16,,NA,"Intel AVX, Intel AVX2, Intel AVX512, Intel Turbo",Amazon Elastic Compute Cloud
79XG4B8HFDZPB4C5,JRTCKXETXF,79XG4B8HFDZPB4C5.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.775 per Dedicated Windows m5.2xlarge Instance Hour,01/08/2018,0,Inf,Hrs,0.775,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,m5.2xlarge,Yes,General purpose,8,Intel Xeon Platinum 8175,2.5 GHz,32 GiB,EBS only,Up to 10 Gigabit,64-bit,,,,,,,,Dedicated,,Windows,No License required,,,,,,,,DedicatedUsage:m5.2xlarge,RunInstances:0002,Used,Upto 2120 Mbps,31,,Yes,,,,,,,,,,,,,,,,16,,NA,"Intel AVX, Intel AVX2, Intel AVX512, Intel Turbo",Amazon Elastic Compute Cloud
42VA7JCK9QVFV2SJ,JRTCKXETXF,42VA7JCK9QVFV2SJ.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.507 per Dedicated SUSE m5.2xlarge Instance Hour,01/08/2018,0,Inf,Hrs,0.507,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,m5.2xlarge,Yes,General purpose,8,Intel Xeon Platinum 8175,2.5 GHz,32 GiB,EBS only,Up to 10 Gigabit,64-bit,,,,,,,,Dedicated,,SUSE,No License required,,,,,,,,DedicatedUsage:m5.2xlarge,RunInstances:000g,Used,Upto 2120 Mbps,31,,Yes,,,,,,,,,,,,,,,,16,,NA,"Intel AVX, Intel AVX2, Intel AVX512, Intel Turbo",Amazon Elastic Compute Cloud
KX2YQ4TSTYE6AFNZ,JRTCKXETXF,KX2YQ4TSTYE6AFNZ.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.537 per Dedicated RHEL m5.2xlarge Instance Hour,01/08/2018,0,Inf,Hrs,0.537,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,m5.2xlarge,Yes,General purpose,8,Intel Xeon Platinum 8175,2.5 GHz,32 GiB,EBS only,Up to 10 Gigabit,64-bit,,,,,,,,Dedicated,,RHEL,No License required,,,,,,,,DedicatedUsage:m5.2xlarge,RunInstances:0010,Used,Upto 2120 Mbps,31,,Yes,,,,,,,,,,,,,,,,16,,NA,"Intel AVX, Intel AVX2, Intel AVX512, Intel Turbo",Amazon Elastic Compute Cloud
AKPRBR8Z9FYDNUQ8,JRTCKXETXF,AKPRBR8Z9FYDNUQ8.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.815 per Dedicated Linux m5.4xlarge Instance Hour,01/08/2018,0,Inf,Hrs,0.815,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,m5.4xlarge,Yes,General purpose,16,Intel Xeon Platinum 8175,2.5 GHz,64 GiB,EBS only,Up to 10 Gigabit,64-bit,,,,,,,,Dedicated,,Linux,No License required,,,,,,,,DedicatedUsage:m5.4xlarge,RunInstances,Used,2120 Mbps,60,,Yes,,,,,,,,,,,,,,,,32,,NA,"Intel AVX, Intel AVX2, Intel AVX512, Intel Turbo",Amazon Elastic Compute Cloud
K2UGDTQR47N5KX6K,JRTCKXETXF,K2UGDTQR47N5KX6K.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.945 per Dedicated RHEL m5.4xlarge Instance Hour,01/08/2018,0,Inf,Hrs,0.945,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,m5.4xlarge,Yes,General purpose,16,Intel Xeon Platinum 8175,2.5 GHz,64 GiB,EBS only,Up to 10 Gigabit,64-bit,,,,,,,,Dedicated,,RHEL,No License required,,,,,,,,DedicatedUsage:m5.4xlarge,RunInstances:0010,Used,2120 Mbps,60,,Yes,,,,,,,,,,,,,,,,32,,NA,"Intel AVX, Intel AVX2, Intel AVX512, Intel Turbo",Amazon Elastic Compute Cloud
M5P7Y3Q996HR7WXT,JRTCKXETXF,M5P7Y3Q996HR7WXT.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.915 per Dedicated SUSE m5.4xlarge Instance Hour,01/08/2018,0,Inf,Hrs,0.915,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,m5.4xlarge,Yes,General purpose,16,Intel Xeon Platinum 8175,2.5 GHz,64 GiB,EBS only,Up to 10 Gigabit,64-bit,,,,,,,,Dedicated,,SUSE,No License required,,,,,,,,DedicatedUsage:m5.4xlarge,RunInstances:000g,Used,2120 Mbps,60,,Yes,,,,,,,,,,,,,,,,32,,NA,"Intel AVX, Intel AVX2, Intel AVX512, Intel Turbo",Amazon Elastic Compute Cloud
HJTVTU3Z6R3CGR7Z,JRTCKXETXF,HJTVTU3Z6R3CGR7Z.JRTCKXETXF.6YS6EN2CT7,OnDemand,$1.551 per Dedicated Windows m5.4xlarge Instance Hour,01/08/2018,0,Inf,Hrs,1.551,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,m5.4xlarge,Yes,General purpose,16,Intel Xeon Platinum 8175,2.5 GHz,64 GiB,EBS only,Up to 10 Gigabit,64-bit,,,,,,,,Dedicated,,Windows,No License required,,,,,,,,DedicatedUsage:m5.4xlarge,RunInstances:0002,Used,2120 Mbps,60,,Yes,,,,,,,,,,,,,,,,32,,NA,"Intel AVX, Intel AVX2, Intel AVX512, Intel Turbo",Amazon Elastic Compute Cloud
BKRTVVFUB44RXTSW,JRTCKXETXF,BKRTVVFUB44RXTSW.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.194 per Dedicated Windows m5.large Instance Hour,01/08/2018,0,Inf,Hrs,0.194,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,m5.large,Yes,General purpose,2,Intel Xeon Platinum 8175,2.5 GHz,8 GiB,EBS only,Up to 10 Gigabit,64-bit,,,,,,,,Dedicated,,Windows,No License required,,,,,,,,DedicatedUsage:m5.large,RunInstances:0002,Used,Upto 2120 Mbps,8,,Yes,,,,,,,,,,,,,,,,4,,NA,"Intel AVX, Intel AVX2, Intel AVX512, Intel Turbo",Amazon Elastic Compute Cloud
YSTDEKG822MASWJZ,JRTCKXETXF,YSTDEKG822MASWJZ.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.102 per Dedicated Linux m5.large Instance Hour,01/08/2018,0,Inf,Hrs,0.102,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,m5.large,Yes,General purpose,2,Intel Xeon Platinum 8175,2.5 GHz,8 GiB,EBS only,Up to 10 Gigabit,64-bit,,,,,,,,Dedicated,,Linux,No License required,,,,,,,,DedicatedUsage:m5.large,RunInstances,Used,Upto 2120 Mbps,8,,Yes,,,,,,,,,,,,,,,,4,,NA,"Intel AVX, Intel AVX2, Intel AVX512, Intel Turbo",Amazon Elastic Compute Cloud
25K64GYNF9K7A94S,JRTCKXETXF,25K64GYNF9K7A94S.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.162 per Dedicated RHEL m5.large Instance Hour,01/08/2018,0,Inf,Hrs,0.162,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,m5.large,Yes,General purpose,2,Intel Xeon Platinum 8175,2.5 GHz,8 GiB,EBS only,Up to 10 Gigabit,64-bit,,,,,,,,Dedicated,,RHEL,No License required,,,,,,,,DedicatedUsage:m5.large,RunInstances:0010,Used,Upto 2120 Mbps,8,,Yes,,,,,,,,,,,,,,,,4,,NA,"Intel AVX, Intel AVX2, Intel AVX512, Intel Turbo",Amazon Elastic Compute Cloud
8BA45UU8H3RTVNM5,JRTCKXETXF,8BA45UU8H3RTVNM5.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.202 per Dedicated SUSE m5.large Instance Hour,01/08/2018,0,Inf,Hrs,0.202,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,m5.large,Yes,General purpose,2,Intel Xeon Platinum 8175,2.5 GHz,8 GiB,EBS only,Up to 10 Gigabit,64-bit,,,,,,,,Dedicated,,SUSE,No License required,,,,,,,,DedicatedUsage:m5.large,RunInstances:000g,Used,Upto 2120 Mbps,8,,Yes,,,,,,,,,,,,,,,,4,,NA,"Intel AVX, Intel AVX2, Intel AVX512, Intel Turbo",Amazon Elastic Compute Cloud
K67TK5K2FKGSS89P,JRTCKXETXF,K67TK5K2FKGSS89P.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.264 per Dedicated RHEL m5.xlarge Instance Hour,01/08/2018,0,Inf,Hrs,0.264,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,m5.xlarge,Yes,General purpose,4,Intel Xeon Platinum 8175,2.5 GHz,16 GiB,EBS only,Up to 10 Gigabit,64-bit,,,,,,,,Dedicated,,RHEL,No License required,,,,,,,,DedicatedUsage:m5.xlarge,RunInstances:0010,Used,Upto 2120 Mbps,16,,Yes,,,,,,,,,,,,,,,,8,,NA,"Intel AVX, Intel AVX2, Intel AVX512, Intel Turbo",Amazon Elastic Compute Cloud
S744JWWGAWQCH5NM,JRTCKXETXF,S744JWWGAWQCH5NM.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.304 per Dedicated SUSE m5.xlarge Instance Hour,01/08/2018,0,Inf,Hrs,0.304,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,m5.xlarge,Yes,General purpose,4,Intel Xeon Platinum 8175,2.5 GHz,16 GiB,EBS only,Up to 10 Gigabit,64-bit,,,,,,,,Dedicated,,SUSE,No License required,,,,,,,,DedicatedUsage:m5.xlarge,RunInstances:000g,Used,Upto 2120 Mbps,16,,Yes,,,,,,,,,,,,,,,,8,,NA,"Intel AVX, Intel AVX2, Intel AVX512, Intel Turbo",Amazon Elastic Compute Cloud
CTGGKGMJCF8CYEVH,JRTCKXETXF,CTGGKGMJCF8CYEVH.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.388 per Dedicated Windows m5.xlarge Instance Hour,01/08/2018,0,Inf,Hrs,0.388,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,m5.xlarge,Yes,General purpose,4,Intel Xeon Platinum 8175,2.5 GHz,16 GiB,EBS only,Up to 10 Gigabit,64-bit,,,,,,,,Dedicated,,Windows,No License required,,,,,,,,DedicatedUsage:m5.xlarge,RunInstances:0002,Used,Upto 2120 Mbps,16,,Yes,,,,,,,,,,,,,,,,8,,NA,"Intel AVX, Intel AVX2, Intel AVX512, Intel Turbo",Amazon Elastic Compute Cloud
AN9HBCS6XCP64Z83,JRTCKXETXF,AN9HBCS6XCP64Z83.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.204 per Dedicated Linux m5.xlarge Instance Hour,01/08/2018,0,Inf,Hrs,0.204,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,m5.xlarge,Yes,General purpose,4,Intel Xeon Platinum 8175,2.5 GHz,16 GiB,EBS only,Up to 10 Gigabit,64-bit,,,,,,,,Dedicated,,Linux,No License required,,,,,,,,DedicatedUsage:m5.xlarge,RunInstances,Used,Upto 2120 Mbps,16,,Yes,,,,,,,,,,,,,,,,8,,NA,"Intel AVX, Intel AVX2, Intel AVX512, Intel Turbo",Amazon Elastic Compute Cloud
8RT6CFDVDSQ2SMNH,JRTCKXETXF,8RT6CFDVDSQ2SMNH.JRTCKXETXF.6YS6EN2CT7,OnDemand,$2.976 per Dedicated SUSE m5d.12xlarge Instance Hour,01/08/2018,0,Inf,Hrs,2.976,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,m5d.12xlarge,Yes,General purpose,48,Intel Xeon Platinum 8175,2.5 GHz,192 GiB,2 x 900 NVMe SSD,10 Gigabit,64-bit,,,,,,,,Dedicated,,SUSE,No License required,,,,,,,,DedicatedUsage:m5d.12xlarge,RunInstances:000g,Used,6000 Mbps,173,,Yes,,,,,,,,,,,,,,,,96,,NA,"Intel AVX, Intel AVX2, Intel AVX512, Intel Turbo",Amazon Elastic Compute Cloud
7JC5VMD3W7J9KR8W,JRTCKXETXF,7JC5VMD3W7J9KR8W.JRTCKXETXF.6YS6EN2CT7,OnDemand,$5.084 per Dedicated Windows m5d.12xlarge Instance Hour,01/08/2018,0,Inf,Hrs,5.084,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,m5d.12xlarge,Yes,General purpose,48,Intel Xeon Platinum 8175,2.5 GHz,192 GiB,2 x 900 NVMe SSD,10 Gigabit,64-bit,,,,,,,,Dedicated,,Windows,No License required,,,,,,,,DedicatedUsage:m5d.12xlarge,RunInstances:0002,Used,6000 Mbps,173,,Yes,,,,,,,,,,,,,,,,96,,NA,"Intel AVX, Intel AVX2, Intel AVX512, Intel Turbo",Amazon Elastic Compute Cloud
4NQ4FP7XF2QCDQ5Y,JRTCKXETXF,4NQ4FP7XF2QCDQ5Y.JRTCKXETXF.6YS6EN2CT7,OnDemand,$2.876 per Dedicated Linux m5d.12xlarge Instance Hour,01/08/2018,0,Inf,Hrs,2.876,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,m5d.12xlarge,Yes,General purpose,48,Intel Xeon Platinum 8175,2.5 GHz,192 GiB,2 x 900 NVMe SSD,10 Gigabit,64-bit,,,,,,,,Dedicated,,Linux,No License required,,,,,,,,DedicatedUsage:m5d.12xlarge,RunInstances,Used,6000 Mbps,173,,Yes,,,,,,,,,,,,,,,,96,,NA,"Intel AVX, Intel AVX2, Intel AVX512, Intel Turbo",Amazon Elastic Compute Cloud
8S32AJQCF2DRA4FQ,JRTCKXETXF,8S32AJQCF2DRA4FQ.JRTCKXETXF.6YS6EN2CT7,OnDemand,$3.006 per Dedicated RHEL m5d.12xlarge Instance Hour,01/08/2018,0,Inf,Hrs,3.006,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,m5d.12xlarge,Yes,General purpose,48,Intel Xeon Platinum 8175,2.5 GHz,192 GiB,2 x 900 NVMe SSD,10 Gigabit,64-bit,,,,,,,,Dedicated,,RHEL,No License required,,,,,,,,DedicatedUsage:m5d.12xlarge,RunInstances:0010,Used,6000 Mbps,173,,Yes,,,,,,,,,,,,,,,,96,,NA,"Intel AVX, Intel AVX2, Intel AVX512, Intel Turbo",Amazon Elastic Compute Cloud
